Learning Day,Tier,Pattern Family,ID,Title,Difficulty,Prerequisite Topics,Pattern / Technique,Companies,Num Companies,Avg Frequency %,Other Methods to Solve,Source
22,New — to learn,Segment Tree / BIT / Advanced,699,Falling Squares,Hard,"Array, Segment Tree/BIT",Brute-force interval max-height tracking (Segment Tree w/ coord. compression at scale),Amazon,1,12.5,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,850,Rectangle Area II,Hard,"Array, Segment Tree/BIT, Sweep Line",Coordinate compression + sweep line,Google,1,12.5,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,2276,Count Integers in Intervals,Hard,"Design, Segment Tree/BIT",Ordered interval merging (or Segment Tree w/ coordinate compression),Google,1,12.5,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
23,New — to learn,Math / Bit Manipulation,9,Palindrome Number,Easy,Math,Reverse half the number,"Infosys,Google,Microsoft,Amazon",4,75.0,Convert to string and compare; Full reversal with overflow check,Infosys-tagged
23,New — to learn,Math / Bit Manipulation,67,Add Binary,Easy,"String, Math, Bit Manipulation","Manual carry addition, digit by digit from the end","Infosys,Google,Microsoft,Amazon",4,46.9,Convert to integers via built-in big-int support (language-dependent); Bitwise addition using XOR/AND/shift,Infosys-tagged
23,New — to learn,SQL,175,Combine Two Tables,Easy,SQL,LEFT JOIN to keep all rows from the primary table,"Infosys,Google,Microsoft,Amazon",4,46.9,,Infosys-tagged
23,New — to learn,Math / Bit Manipulation,258,Add Digits,Easy,Math,Digital root formula (1 + (n-1) % 9),"Infosys,Google,Microsoft,Amazon",4,40.6,Iterative loop summing digits until single digit; Recursive digit-sum function,Infosys-tagged
23,New — to learn,SQL,1378,Replace Employee ID With The Unique Identifier,Easy,SQL,LEFT JOIN to preserve unmatched rows,"Infosys,Google,Microsoft,Amazon",4,37.5,,Infosys-tagged
23,New — to learn,Math / Bit Manipulation,231,Power of Two,Easy,"Math, Bit Manipulation",Bitwise trick n & (n-1) == 0,"Infosys,Google,Microsoft,Amazon",4,37.5,Iterative division by 2 checking remainder; Check against precomputed max power of two,Infosys-tagged
23,New — to learn,SQL,196,Delete Duplicate Emails,Easy,SQL,Self-join / correlated subquery to find duplicate emails,"Infosys,Google,Microsoft,Amazon",4,28.1,,Infosys-tagged
23,New — to learn,Math / Bit Manipulation,628,Maximum Product of Three Numbers,Easy,"Array, Sorting, Math",Sort then compare max3 vs min2*max1,"Infosys,Google,Microsoft,Amazon",4,21.9,Single pass tracking top-3 and bottom-2 without sorting (O(n)),Infosys-tagged
23,New — to learn,SQL,1757,Recyclable and Low Fat Products,Easy,SQL,WHERE filter query,"Google,Microsoft,Amazon",3,62.5,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,136,Single Number,Easy,"Math, Bit Manipulation",XOR cancels duplicate pairs,"Google,Microsoft,Amazon",3,58.3,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,2235,Add Two Integers,Easy,Math,Simple addition,"Google,Microsoft,Amazon",3,50.0,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,268,Missing Number,Easy,"Math, Array",XOR or sum-formula against expected total,"Google,Microsoft,Amazon",3,50.0,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,SQL,1148,Article Views I,Easy,SQL,Simple SELECT/SUM query,"Google,Microsoft,Amazon",3,45.8,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,168,Excel Sheet Column Title,Easy,Math,Base-26 digit conversion,"Google,Microsoft,Amazon",3,41.7,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,SQL,197,Rising Temperature,Easy,SQL,Self-join comparing consecutive dates,"Google,Microsoft,Amazon",3,41.7,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,SQL,181,Employees Earning More Than Their Managers,Easy,SQL,Self-join comparing employee to manager salary,"Google,Microsoft,Amazon",3,41.7,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,SQL,595,Big Countries,Easy,SQL,WHERE filter query,"Google,Microsoft,Amazon",3,41.7,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,412,Fizz Buzz,Easy,Math,Trivial modulo check,"Google,Microsoft,Amazon",3,41.7,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,SQL,1251,Average Selling Price,Easy,SQL,GROUP BY aggregate query,"Google,Microsoft,Amazon",3,37.5,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,1071,Greatest Common Divisor of Strings,Easy,"Math, String, GCD",GCD of lengths + concatenation-order check,"Google,Microsoft,Amazon",3,37.5,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,SQL,1581,Customer Who Visited but Did Not Make Any Transactions,Easy,SQL,LEFT JOIN with NULL filter,"Google,Microsoft,Amazon",3,37.5,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,645,Set Mismatch,Easy,"Array, Math",Sum and sum-of-squares difference equations,"Google,Microsoft,Amazon",3,37.5,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,SQL,1661,Average Time of Process per Machine,Easy,SQL,GROUP BY aggregate with time difference,"Google,Microsoft,Amazon",3,37.5,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,SQL,584,Find Customer Referee,Easy,SQL,Self-join with COALESCE/IFNULL,"Google,Microsoft,Amazon",3,37.5,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,SQL,577,Employee Bonus,Easy,SQL,LEFT JOIN with conditional aggregation,"Google,Microsoft,Amazon",3,37.5,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,7,Reverse Integer,Medium,Math,Digit-by-digit build with overflow check,"Infosys,Google,Microsoft,Amazon",4,59.4,Convert to string and reverse; Use long/wider type then check bounds,Infosys-tagged
23,New — to learn,SQL,176,Second Highest Salary,Medium,SQL,Subquery with OFFSET/LIMIT or MAX excluding max,"Infosys,Google,Microsoft,Amazon",4,50.0,DENSE_RANK() / ROW_NUMBER() window function; Nested subquery with MAX(salary) < MAX(salary),Infosys-tagged
23,New — to learn,Math / Bit Manipulation,50,"Pow(x, n)",Medium,"Math, Recursion",Fast/Binary Exponentiation,"Infosys,Google,Microsoft,Amazon",4,50.0,"Iterative exponentiation by squaring; Naive loop multiply n times (too slow, for contrast)",Infosys-tagged
23,New — to learn,Math / Bit Manipulation,1922,Count Good Numbers,Medium,"Math, Recursion",Binary (fast) exponentiation with modulo,"Infosys,Google,Microsoft,Amazon",4,37.5,"Iterative modular exponentiation; Naive repeated multiplication loop (too slow, for contrast)",Infosys-tagged
23,New — to learn,Math / Bit Manipulation,319,Bulb Switcher,Medium,Math,Perfect-square counting insight (bulb i stays on iff i is a perfect square),"Infosys,Google,Microsoft,Amazon",4,28.1,Brute force simulate every toggle for every bulb (too slow for large n); Sieve-style simulation of toggles,Infosys-tagged
23,New — to learn,Math / Bit Manipulation,204,Count Primes,Medium,Math,Sieve of Eratosthenes,"Google,Microsoft,Amazon",3,50.0,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,29,Divide Two Integers,Medium,"Math, Bit Manipulation",Repeated doubling (bit-shift subtraction),"Google,Microsoft,Amazon",3,41.7,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,528,Random Pick with Weight,Medium,"Math, Prefix Sum, Binary Search",Prefix sum of weights + binary search for random point,"Google,Microsoft,Amazon",3,41.7,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,43,Multiply Strings,Medium,"String, Math",Digit-by-digit multiplication with carry (like manual multiplication),"Google,Microsoft,Amazon",3,37.5,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,137,Single Number II,Medium,"Math, Bit Manipulation",Bitwise counting mod 3 per bit position,"Google,Microsoft,Amazon",3,37.5,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,SQL,570,Managers with at Least 5 Direct Reports,Medium,SQL,GROUP BY + HAVING aggregate query,"Google,Microsoft,Amazon",3,37.5,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,371,Sum of Two Integers,Medium,"Math, Bit Manipulation","Bitwise addition using XOR/AND/carry-shift, no + operator","Google,Microsoft,Amazon",3,33.3,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,SQL,1193,Monthly Transactions I,Medium,SQL,GROUP BY month aggregate query,"Google,Microsoft,Amazon",3,33.3,Window function alternative (RANK/DENSE_RANK) where applicable,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,3653,XOR After Range Multiplication Queries I,Medium,"Math, Bit Manipulation, Prefix XOR",Per-bit-position contribution counting under range multiplication,"Infosys,Amazon",2,37.5,Brute force simulate each multiplication directly (feasible only for small ranges); Modular exponentiation per query,Infosys-tagged
23,New — to learn,Math / Bit Manipulation,273,Integer to English Words,Hard,"Math, String",Recursive number-to-words construction by magnitude,"Google,Microsoft,Amazon",3,50.0,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,60,Permutation Sequence,Hard,"Math, Backtracking",Factorial-based digit selection (no full backtracking needed),"Google,Microsoft,Amazon",3,33.3,Brute-force loop/simulation instead of the closed-form trick,Cross-company-curated
23,New — to learn,Math / Bit Manipulation,3655,XOR After Range Multiplication Queries II,Hard,"Math, Bit Manipulation, Modular Exponentiation, Combinatorics",Per-bit contribution counting combined with fast exponentiation for large ranges,"Infosys,Amazon",2,37.5,"Matrix exponentiation on bit-state transitions; Brute force simulation (too slow, contrast with I)",Infosys-tagged
23,New — to learn,Math / Bit Manipulation,1819,Number of Different Subsequences GCDs,Hard,"Math, Number Theory, GCD","Enumerate divisors, reduce subsequence GCDs, check divisibility",Infosys,1,37.5,Brute force subsequence enumeration (too slow); Sieve-based counting of multiples per divisor,Infosys-tagged
99,Skip/Optional,Misc/Low-Priority,2667,Create Hello World Function,Easy,JavaScript basics,"Trivial — not a DSA/algorithm question, skip if time is short","Google,Microsoft,Amazon",3,66.7,Not applicable — non-DSA question,Cross-company-curated
99,Skip/Optional,Misc/Low-Priority,2877,Create a DataFrame from List,Easy,Pandas basics,"Not a DSA/algorithm question, skip if time is short","Google,Microsoft,Amazon",3,41.7,Not applicable — non-DSA question,Cross-company-curated
99,Skip/Optional,Misc/Low-Priority,2620,Counter,Easy,JavaScript closures,"Not a DSA/algorithm question, skip if time is short","Google,Microsoft,Amazon",3,29.2,Not applicable — non-DSA question,Cross-company-curated
